ID,AGE,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME
356763,3,0,0,1,2,2,-0.0030433877364575575,1,0,1,1,10238,0.002486210617670396,1,0,0,2,0
210356,0,0,0,0,0,1,-1.5926655915620254,1,1,0,1,32765,-2.1557582241353437,0,0,0,0,1
272565,1,0,0,1,2,0,-0.0030433877364575575,1,1,1,1,10238,0.11727307639707303,1,0,0,1,0
928462,3,1,0,3,2,2,0.9306623005831738,1,1,0,1,10238,0.11727307639707303,0,9,1,5,0
76372,2,0,0,1,0,3,-0.7798544646456194,0,1,0,1,10238,-0.6404040237803992,0,1,0,2,1
669005,2,1,0,0,0,3,-0.6065819907588414,0,1,0,0,10238,0.002486210617670396,0,0,0,0,1
555049,1,0,0,0,0,2,0.11952805782519187,1,1,1,1,10238,0.8749501765745452,0,0,0,0,1
508146,1,1,0,1,1,1,-0.39781415880839177,0,1,0,1,10238,0.002486210617670396,0,1,1,0,0
497652,2,1,0,2,2,2,0.3575639647559406,1,1,1,1,92101,-1.3980811239578714,0,4,0,0,0
317313,3,1,0,1,2,2,0.7581747289193074,0,0,0,1,10238,0.002486210617670396,0,4,0,1,0
899312,0,0,0,0,1,1,-1.7707047409116834,0,1,0,0,10238,1.6326272767520174,0,0,0,0,1
950731,2,1,0,0,2,2,0.5471643125903173,1,1,1,1,10238,-0.26156547369166305,0,0,0,0,0
236351,3,0,0,2,2,2,-0.10627402465995522,1,0,0,1,10238,1.6326272767520174,0,0,0,1,0
32500,1,1,0,1,2,2,-0.10211285113652087,1,1,1,1,92101,0.49611162648580914,0,0,1,0,0
808629,3,0,0,0,1,3,-0.9545789930174596,1,1,0,1,10238,0.11727307639707303,0,0,0,0,1
113663,0,0,0,0,0,3,-0.0030433877364575575,1,1,0,1,10238,0.8749501765745452,0,0,0,0,0
838435,3,1,0,3,0,3,-1.0788134391135682,1,1,1,1,32765,-0.6404040237803992,0,7,1,2,0
867141,0,1,0,0,2,0,-0.3780587948293811,1,1,0,1,10238,0.002486210617670396,0,0,0,0,1
532912,2,0,0,2,1,0,2.140480042046731,1,0,1,1,10238,-0.26156547369166305,0,1,1,1,0
542130,3,1,0,3,2,2,0.6856918255481276,1,1,1,1,10238,0.11727307639707303,0,2,2,3,0
450129,2,1,0,2,0,3,-0.7858288027985726,0,1,1,1,10238,-1.7769196740466076,0,5,1,1,0
449093,0,1,0,0,2,0,-0.0030433877364575575,1,1,0,0,10238,0.11727307639707303,0,0,0,0,1
695062,2,1,0,2,0,0,-0.22133396658878668,1,1,0,1,92101,0.11727307639707303,0,2,1,1,0
288263,2,1,0,1,2,2,0.951993589388446,1,1,1,1,10238,-1.3980811239578714,0,2,0,3,0
170323,3,1,0,1,2,2,-0.0030433877364575575,0,1,1,1,10238,-0.6404040237803992,0,2,1,1,1
48803,0,0,0,0,1,1,-2.0116454419872225,1,1,0,0,10238,0.11727307639707303,0,0,0,0,0
995592,1,1,0,1,0,3,-1.2830739688556656,1,1,0,0,10238,0.8749501765745452,0,2,0,2,0
660862,1,0,1,1,2,3,-0.09987772669338209,0,0,1,1,10238,-0.6404040237803992,0,1,0,1,0
449821,1,1,0,1,0,0,0.5671865405536246,0,1,0,0,10238,2.0114658268407535,0,3,0,1,0
56322,3,1,0,0,0,2,1.5415402898227013,1,1,1,1,10238,-0.26156547369166305,0,0,0,0,1
616720,3,0,0,2,2,2,1.5091658946614677,1,0,1,1,10238,1.6326272767520174,0,0,0,1,0
261156,3,0,0,0,0,2,1.1113556010261343,1,0,0,1,10238,0.8749501765745452,0,0,0,0,0
571957,3,0,0,0,1,2,1.8581183691417302,1,0,1,1,10238,0.002486210617670396,0,0,0,0,0
443277,2,0,0,2,1,3,-1.5789648928422497,1,1,0,0,10238,0.49611162648580914,1,0,1,2,0
303181,1,0,0,1,2,0,-0.0030433877364575575,1,1,1,0,10238,0.49611162648580914,0,0,0,1,0
723400,3,0,0,3,1,0,0.176279658821792,1,0,1,1,10238,0.11727307639707303,0,2,2,1,0
604099,3,0,0,3,0,2,0.5421606821720746,1,1,0,1,10238,-0.26156547369166305,1,3,0,6,0
765690,3,0,0,0,2,2,0.3813668479484334,1,1,1,1,10238,-0.26156547369166305,0,0,0,0,0
26485,3,1,0,3,2,2,0.7212804443522157,1,1,1,1,32765,0.002486210617670396,0,12,0,5,0
128270,1,0,0,1,1,1,-2.055508838239778,0,1,0,1,92101,0.49611162648580914,0,0,0,0,0
753061,0,0,1,0,1,1,-1.9376484796730544,1,1,0,0,10238,0.11727307639707303,0,0,0,0,0
826642,1,1,0,0,2,0,-0.5620969332227642,0,1,0,0,10238,1.2537887266632812,0,0,0,0,1
920132,2,0,0,0,2,2,0.7527859379559931,1,0,0,1,10238,0.11727307639707303,0,0,0,0,0
664407,2,1,0,1,0,3,1.3417910424608896,0,1,1,1,32765,-0.6404040237803992,0,2,0,1,1
555224,2,0,0,2,2,2,0.27534534527635396,1,1,1,1,32765,-0.6404040237803992,0,5,2,0,0
257691,3,1,0,3,0,2,-0.008700941173184611,1,0,1,1,10238,-0.26156547369166305,0,3,1,5,0
230575,2,1,0,1,2,0,0.3370361625740551,1,1,1,1,10238,-1.3980811239578714,0,1,1,0,0
501841,1,1,0,1,2,2,0.8400028065381909,1,1,0,0,10238,1.2537887266632812,0,0,0,3,0
825504,2,1,0,0,2,2,0.8245630190386802,1,0,0,0,92101,2.0114658268407535,1,0,0,0,1
970288,0,0,0,0,0,1,-0.5201518874587581,0,0,0,1,32765,0.002486210617670396,0,0,0,0,1
758277,0,1,0,0,0,2,-0.07360047762063988,1,1,0,1,10238,2.0114658268407535,0,0,0,0,1
27119,3,1,0,0,2,2,0.3826097547915216,1,1,1,1,10238,-1.0192425738691353,0,0,0,0,1
980778,0,0,0,0,1,1,0.17794752023068985,1,1,0,0,10238,1.2537887266632812,0,0,0,0,0
381,3,0,0,3,0,2,1.0459185412043543,1,0,0,1,10238,1.2537887266632812,0,3,0,0,0
122326,0,1,0,0,1,1,-1.5831333107405177,1,1,1,0,10238,2.0114658268407535,0,0,0,0,1
546494,2,0,0,2,0,0,-0.0030433877364575575,0,1,1,1,10238,0.8749501765745452,0,0,0,0,0
434285,0,0,1,0,0,1,-0.632868023924767,0,1,0,0,10238,0.11727307639707303,0,0,0,0,1
612545,1,1,0,0,2,2,-0.5851903449942771,1,1,1,1,10238,-0.26156547369166305,0,0,0,0,0
348325,0,0,0,0,0,0,0.2522165045856244,1,0,0,1,21217,-0.26156547369166305,0,0,0,0,1
608974,2,0,1,2,0,3,0.4360251864520063,1,1,1,0,10238,0.8749501765745452,1,0,1,1,0
848442,3,1,0,0,2,2,1.6525597567494985,0,0,1,1,32765,-1.0192425738691353,0,0,0,0,1
718343,2,1,1,2,2,2,1.8061778490852023,0,1,0,1,32765,-2.913435324312816,0,5,1,6,0
529364,1,1,0,1,1,1,-2.221505935064237,1,1,0,1,32765,0.11727307639707303,0,3,0,0,1
180078,3,1,1,1,1,2,1.2671351191861893,1,1,0,1,10238,-1.0192425738691353,0,2,1,2,0
674553,1,1,0,0,0,2,-0.12739527278661122,1,0,1,1,10238,-1.7769196740466076,0,0,0,0,0
960110,3,0,1,0,0,2,-0.0030433877364575575,1,0,1,1,32765,-1.7769196740466076,0,0,0,0,0
263926,1,1,0,0,0,2,-0.533239870658622,1,1,1,0,10238,-0.26156547369166305,0,0,0,0,1
104366,1,1,0,1,0,0,0.7051569218239321,1,0,0,1,10238,0.11727307639707303,0,0,1,1,0
810823,2,1,0,2,2,2,0.6847520122620947,1,1,1,0,32765,0.002486210617670396,0,4,0,2,0
748101,1,0,0,1,0,1,-1.5384764745268036,0,1,0,0,10238,1.2537887266632812,0,0,0,1,1
769972,3,1,0,3,0,2,0.20336822398572876,0,1,1,1,10238,-0.26156547369166305,0,1,2,5,0
759594,1,1,1,1,2,2,1.5553950219661392,1,1,1,1,32765,-0.6404040237803992,0,4,0,0,0
524877,0,0,0,0,2,0,1.2679855133290876,1,0,0,1,10238,-0.6404040237803992,0,0,0,0,0
222065,2,0,0,0,1,3,-0.2644038458942666,1,1,0,1,32765,0.49611162648580914,0,0,0,0,1
501483,1,0,0,0,0,3,-0.4794375616671054,1,1,1,1,10238,-1.0192425738691353,1,0,0,0,0
313291,1,0,1,1,1,3,-0.6418026322746352,1,1,0,1,32765,-1.3980811239578714,0,2,0,3,0
545223,1,1,0,1,2,2,0.16928629657232772,1,1,0,0,10238,1.2537887266632812,0,0,0,3,0
227825,1,0,0,1,0,1,-0.29668999209831237,1,1,0,0,32765,0.49611162648580914,0,2,0,0,0
264834,1,1,0,1,2,3,-0.0030433877364575575,0,1,1,1,10238,0.11727307639707303,0,1,1,3,1
727008,1,0,0,0,0,2,0.6236644643122329,1,0,0,1,10238,1.2537887266632812,0,0,0,0,0
368897,2,0,0,2,1,0,0.2094059292473463,1,0,0,1,92101,0.49611162648580914,0,0,0,1,0
341327,1,1,0,1,0,2,0.5524182473220102,1,1,1,1,10238,0.11727307639707303,0,1,0,5,0
10147,1,1,0,1,0,0,0.3059838388748373,1,0,1,1,10238,-0.26156547369166305,0,2,0,1,0
31121,1,1,0,0,0,3,-0.6961160584707862,0,0,0,1,10238,0.49611162648580914,0,0,0,0,0
418784,1,1,0,0,2,0,0.8041689106010637,1,0,0,0,10238,0.49611162648580914,0,0,0,0,1
144248,3,1,1,3,2,2,-0.9760385172654519,1,1,1,1,10238,0.11727307639707303,0,0,0,6,0
757438,0,1,0,0,0,1,-0.604701548136051,0,1,1,1,32765,-1.7769196740466076,0,0,0,0,1
344845,1,0,0,0,0,0,0.45213034783897443,0,0,1,1,10238,-0.6404040237803992,0,0,0,0,0
45708,0,0,0,0,0,1,-1.6021110399672256,0,0,0,1,32765,0.002486210617670396,0,0,0,0,1
174366,3,1,0,2,2,2,1.4900694916429889,1,1,1,1,10238,-1.0192425738691353,0,0,0,2,0
513285,1,1,0,1,0,3,-0.0030433877364575575,0,0,0,0,10238,0.8749501765745452,0,0,0,2,0
964266,1,1,0,1,2,2,1.8061305027459627,1,0,1,1,32765,0.8749501765745452,0,1,0,2,0
771373,1,0,0,1,1,1,-0.3240182914092313,0,1,0,0,10238,0.11727307639707303,0,0,0,0,1
91893,1,1,0,1,2,0,0.031054802165757938,1,1,1,1,32765,-0.26156547369166305,0,1,0,2,0
408687,2,1,0,2,0,1,-2.108661247513248,0,1,1,0,10238,1.2537887266632812,0,4,1,1,0
264527,0,1,0,0,0,0,-0.27091781683568356,0,1,1,1,10238,0.49611162648580914,0,0,0,0,1
470664,1,1,0,0,2,3,-2.0487217135646074,1,1,0,1,10238,1.6326272767520174,0,0,0,0,1
999797,2,1,0,2,2,2,0.3652669831925873,1,0,1,1,32765,-1.3980811239578714,1,13,3,1,0
767467,3,1,0,3,2,0,0.24215713198160874,1,0,1,1,10238,-2.1557582241353437,0,6,0,6,0
879915,2,1,0,2,2,0,0.17564361656888866,1,0,0,1,10238,0.8749501765745452,0,4,3,4,0
375117,3,0,0,1,2,2,0.06691877650083906,1,1,1,1,32765,0.002486210617670396,0,2,0,0,1
36667,1,0,0,1,0,0,-0.34699484625662597,1,1,0,0,10238,0.11727307639707303,0,4,0,1,0
716091,2,0,0,2,2,2,-0.0030433877364575575,1,0,1,1,10238,-2.1557582241353437,0,3,1,1,0
528001,3,0,0,3,0,0,-0.034254699689376715,0,1,1,1,10238,-0.6404040237803992,0,2,1,4,0
438788,3,0,0,2,0,0,0.05074937806433945,1,0,0,1,10238,0.49611162648580914,0,2,0,1,0
260851,3,1,0,0,2,2,-0.132053074765014,1,1,0,1,10238,-0.26156547369166305,0,0,0,0,1
868143,0,1,0,0,0,0,0.40486355044858147,0,1,1,0,32765,0.11727307639707303,0,0,0,0,1
709357,2,0,0,1,2,2,1.9515768478865405,1,1,1,1,10238,1.2537887266632812,0,1,0,0,0
209441,1,0,0,0,1,3,-1.0851926693022393,1,1,1,1,10238,0.49611162648580914,0,0,0,0,0
106270,1,0,0,0,2,2,-0.0030433877364575575,1,1,1,0,32765,-0.6404040237803992,1,0,0,0,0
18293,0,1,0,0,0,1,-1.8518682222008758,0,1,0,0,32765,0.002486210617670396,0,0,0,0,1
209518,2,0,0,0,0,2,-0.37109944495825203,1,1,1,1,32765,-1.7769196740466076,0,0,0,0,1
842504,3,0,0,1,2,2,0.9960284101834196,1,0,1,1,10238,-0.26156547369166305,0,2,0,1,0
785920,2,0,0,0,0,3,-1.464080786748906,0,0,0,0,32765,-0.26156547369166305,0,0,0,0,0
120348,3,0,0,2,0,2,1.0447467462532276,0,1,1,1,10238,-1.3980811239578714,0,3,0,2,0
550531,3,0,0,3,0,2,-0.07331766215424454,1,1,1,1,10238,-1.0192425738691353,0,0,0,5,0
756417,2,0,0,2,2,2,0.3664863477421151,1,1,1,1,92101,0.49611162648580914,0,0,0,1,0
579525,2,1,0,2,2,2,1.8080813797846407,1,1,1,1,10238,-1.0192425738691353,1,1,1,2,0
967747,1,0,0,0,0,3,-0.9044057154906839,0,1,0,1,10238,0.11727307639707303,0,0,0,0,0
963857,1,0,0,1,0,1,-0.0030433877364575575,0,1,0,1,10238,0.11727307639707303,0,0,0,1,1
722581,2,1,0,2,0,0,-0.0030433877364575575,1,1,0,1,32765,-2.913435324312816,0,15,2,6,0
477129,1,1,0,0,1,1,-0.6297944381559369,0,1,0,0,92101,1.2537887266632812,0,0,0,0,1
215537,0,0,0,0,0,3,-0.05365933122560477,0,0,1,0,10238,0.002486210617670396,0,0,0,0,0
203357,2,1,0,2,2,0,-1.4267097976822856,1,1,1,0,32765,-0.26156547369166305,0,12,0,2,0
315405,3,0,0,3,2,2,-0.0030433877364575575,1,1,1,1,10238,-0.6404040237803992,0,4,1,6,0
390289,1,1,0,1,1,1,-1.727403041611536,0,1,1,1,32765,-0.6404040237803992,0,1,0,1,1
178836,2,0,0,1,0,0,0.4756265730264341,1,1,0,1,10238,0.49611162648580914,0,0,0,0,0
469772,0,1,0,0,2,3,0.06884215416979897,0,1,0,1,32765,-1.3980811239578714,0,0,0,0,1
73606,2,1,0,2,0,0,1.4824678790568253,1,0,1,1,10238,0.49611162648580914,0,1,0,4,0
66601,1,0,0,0,0,2,1.2454439366139562,0,0,0,1,10238,1.2537887266632812,0,0,0,0,0
672971,3,1,0,3,0,0,0.6440084780133563,1,0,1,1,10238,-1.3980811239578714,0,4,1,5,0
111201,3,1,0,2,2,2,0.312666008648729,1,0,1,1,32765,-1.3980811239578714,0,8,2,4,1
208114,0,1,0,0,1,1,-1.6588277740418065,0,1,0,0,10238,1.2537887266632812,0,0,0,0,1
404131,1,0,1,1,1,1,-0.7275153884943811,1,1,0,0,10238,2.0114658268407535,0,0,0,1,0
183837,3,0,0,2,2,2,0.008081311357878438,1,1,1,1,10238,0.49611162648580914,0,1,0,0,0
364406,2,1,0,2,2,2,-0.0030433877364575575,0,0,0,1,10238,0.11727307639707303,0,2,0,6,0
292035,1,0,0,0,2,3,-0.9880423462826295,1,1,1,1,32765,-1.0192425738691353,0,0,0,0,0
86029,1,0,0,1,2,2,1.4285153243487865,1,1,1,1,10238,-1.3980811239578714,0,0,0,0,0
756320,3,1,0,3,0,2,0.2975292531175397,1,0,1,1,92101,0.49611162648580914,0,3,1,1,0
696589,1,1,0,1,2,2,-0.12759921618056505,1,0,1,1,10238,0.002486210617670396,0,1,1,3,0
457861,0,0,0,0,0,1,-0.0030433877364575575,0,1,0,0,10238,1.2537887266632812,0,0,0,0,0
941602,0,1,1,0,0,3,-1.0481323492069525,1,1,0,0,10238,1.6326272767520174,0,0,0,0,0
43075,2,1,0,2,2,0,0.6550141923092065,1,1,1,1,10238,-1.0192425738691353,0,2,0,3,0
91798,2,0,0,0,2,2,-0.16043980726359416,1,1,0,1,10238,-1.3980811239578714,0,0,0,0,0
692983,1,0,0,0,0,3,-0.28882829028858875,1,1,1,0,10238,1.6326272767520174,0,0,0,0,1
710197,2,1,0,2,0,0,-0.8616553277426791,1,1,1,1,92101,0.49611162648580914,0,0,1,2,0
706607,1,1,0,1,1,3,-1.0636508933000288,0,0,0,0,10238,0.49611162648580914,0,2,1,3,0
839869,2,0,0,2,0,2,1.1365112884588957,0,1,0,0,10238,2.7691429270182257,0,1,0,2,0
568720,2,0,0,0,2,0,-0.0030433877364575575,1,1,1,1,10238,-0.26156547369166305,0,0,0,0,0
109870,3,0,0,0,0,2,0.34839286336621444,1,0,1,1,32765,-2.913435324312816,0,0,0,0,0
800779,1,0,0,1,2,3,-1.839408990687532,1,1,0,0,10238,1.6326272767520174,0,0,1,0,0
424112,3,0,0,3,2,2,1.276030995920982,1,0,0,1,10238,-0.26156547369166305,0,6,0,1,0
245774,2,1,0,2,2,0,-0.33153635887776345,1,1,0,1,10238,-0.6404040237803992,0,3,0,6,0
907904,0,0,0,0,1,1,-0.24638413712307186,0,1,0,1,10238,0.11727307639707303,0,0,0,0,0
912419,2,0,0,1,1,0,0.5666804428308089,1,1,1,1,10238,0.11727307639707303,0,1,0,0,0
49143,1,1,0,1,2,2,0.683216689808704,1,0,0,1,10238,0.8749501765745452,0,1,1,0,0
389090,1,0,0,1,1,3,0.4374342981923077,1,1,1,0,92101,0.002486210617670396,0,0,0,0,0
64244,1,0,0,1,1,3,-1.1618829454459243,1,0,0,0,32765,0.11727307639707303,0,1,0,1,0
946118,0,0,0,0,1,1,-1.5145567190130083,0,1,0,0,10238,0.002486210617670396,0,0,0,0,1
718508,1,1,0,1,0,0,1.582423268663743,0,0,1,0,10238,-0.6404040237803992,0,1,0,2,0
44221,1,1,0,1,2,0,-0.7554577505787681,1,0,0,1,10238,0.11727307639707303,0,2,0,0,0
184419,3,1,0,0,0,2,1.5042242302081912,1,1,1,1,32765,-2.1557582241353437,0,0,0,0,1
582054,2,0,0,2,0,0,0.9059416220770423,1,0,0,1,10238,-0.26156547369166305,0,1,1,0,0
564116,2,1,0,2,2,2,0.07650995924779787,1,1,1,1,10238,-2.1557582241353437,0,9,1,6,0
616000,3,1,1,3,2,2,0.5651833515840298,1,0,1,1,10238,0.11727307639707303,0,1,0,4,0
926334,2,0,0,0,0,3,-0.9460320087620222,1,1,0,1,10238,0.11727307639707303,0,0,0,0,0
105174,1,0,0,0,2,0,0.014307632117283324,1,1,1,0,10238,0.49611162648580914,0,0,0,0,1
538631,0,0,0,0,1,3,-1.2214759811772422,1,1,1,1,32765,-1.7769196740466076,0,0,0,0,1
627921,0,1,1,0,2,3,-0.7967010312121316,1,1,1,0,32765,0.11727307639707303,0,0,0,0,1
256276,2,0,0,0,1,0,-0.20042312097455997,0,1,0,0,32765,-0.26156547369166305,0,0,0,0,1
230441,1,0,0,0,0,1,-1.169915717662845,1,0,0,1,10238,0.8749501765745452,0,0,0,0,0
460018,0,1,0,0,1,1,-1.454531830777676,1,0,0,0,10238,1.6326272767520174,0,0,0,0,0
57578,2,1,0,1,2,2,1.5842424074004569,1,1,1,1,10238,-0.26156547369166305,0,4,0,4,0
143159,1,0,0,1,0,3,-0.0030433877364575575,0,0,0,1,10238,0.002486210617670396,0,1,0,0,0
967436,2,0,0,2,2,2,1.3202867970934429,1,0,1,1,10238,-1.0192425738691353,0,3,0,1,0
989398,2,1,0,2,0,0,0.687110283378809,1,1,1,1,10238,0.002486210617670396,0,2,0,3,0
338816,2,1,0,2,0,0,0.41539863443379027,1,1,0,0,10238,2.39030437692949,0,1,1,4,0
774925,1,0,0,1,0,3,-1.5499451436373226,1,1,0,1,10238,-0.26156547369166305,0,0,0,1,0
259369,0,0,0,0,0,1,-0.04503809405277416,0,1,1,0,10238,0.8749501765745452,0,0,0,0,1
859256,3,0,0,3,2,0,0.9653353797610053,1,1,1,1,10238,0.49611162648580914,0,0,0,0,0
205125,2,1,0,1,2,0,-0.0030433877364575575,1,1,0,1,32765,-0.6404040237803992,0,2,0,0,0
578232,3,1,0,3,0,0,-0.0030433877364575575,0,1,0,1,32765,-0.26156547369166305,0,2,0,0,0
396832,0,1,0,0,2,3,-0.33390444569895367,1,1,0,0,10238,0.49611162648580914,0,0,0,0,0
988193,0,1,0,0,2,0,0.6264597151950638,0,0,0,1,10238,-0.26156547369166305,0,0,0,0,1
919194,3,1,0,3,0,0,0.17115359769900737,1,1,1,1,10238,-0.26156547369166305,0,8,0,3,0
905984,3,0,0,3,0,2,0.6920952139176995,1,0,0,1,10238,0.11727307639707303,0,4,0,1,0
144603,2,1,0,2,2,2,-1.316652346780118,1,0,0,1,10238,1.2537887266632812,0,0,0,0,0
97442,1,1,0,0,2,0,-0.0030433877364575575,0,0,0,0,10238,1.2537887266632812,0,0,0,0,1
838106,1,0,0,1,0,2,0.21892733965730818,1,1,1,1,10238,0.002486210617670396,0,0,0,0,0
863765,3,0,0,1,2,2,0.5004967119927296,0,1,1,1,32765,-1.0192425738691353,0,4,1,0,1
766660,1,0,0,1,0,1,-1.4109646455411544,0,1,0,1,10238,0.11727307639707303,0,0,0,1,0
246688,1,0,0,0,0,0,0.08287128251206739,1,1,1,0,32765,-1.0192425738691353,0,0,0,0,1
105220,2,0,0,0,1,3,-0.15661118210923675,0,0,1,0,10238,0.49611162648580914,0,0,0,0,1
70559,1,1,0,1,1,1,-1.4978911694342287,0,1,0,1,10238,-0.6404040237803992,0,1,0,2,1
150039,2,0,0,2,0,3,-0.2727187253071418,0,1,0,1,10238,0.002486210617670396,0,3,1,4,0
755650,3,0,0,3,0,2,0.5382974595464091,1,0,1,1,10238,-0.6404040237803992,0,5,2,1,0
713565,1,1,1,1,2,3,-0.4607234707147531,0,1,1,1,10238,-1.0192425738691353,0,1,0,1,1
382661,3,0,0,3,2,2,0.6713685725081885,1,1,1,1,10238,-2.5345967742240796,0,4,1,1,0
329019,0,1,0,0,0,1,-2.0414465597614497,0,1,0,0,10238,0.8749501765745452,0,0,0,0,1
325157,0,0,0,0,1,1,-1.271412765664161,0,0,0,0,10238,1.6326272767520174,0,0,0,0,1
351086,3,0,0,1,0,0,-0.8808444602987427,1,1,0,1,10238,-0.26156547369166305,0,1,0,1,0
916877,2,0,0,0,2,2,-0.41025967912983535,1,1,0,1,92101,0.49611162648580914,0,0,0,0,1
592421,0,0,0,0,0,0,0.5250601544610326,1,1,1,1,10238,0.8749501765745452,0,0,0,0,1
79334,2,1,0,1,2,2,1.1237328194416045,1,0,0,1,10238,0.49611162648580914,0,1,0,1,0
107434,1,0,0,1,2,2,1.3133917150662122,1,1,1,1,10238,-0.6404040237803992,0,0,0,2,0
352278,0,0,1,0,1,1,-0.5558588413165795,0,1,1,0,10238,1.6326272767520174,0,0,0,0,1
635281,3,0,0,3,0,2,2.059546964211324,0,1,1,1,10238,-1.3980811239578714,0,0,0,0,0
609931,2,0,0,2,1,0,-0.8477302689636383,1,1,1,0,32765,0.8749501765745452,0,2,1,0,0
28477,2,1,0,2,0,3,-0.0030433877364575575,0,1,0,1,10238,0.11727307639707303,0,3,0,6,0
479439,2,0,0,2,0,3,-0.0030433877364575575,0,0,1,1,10238,0.11727307639707303,0,2,0,0,0
593321,1,1,0,1,2,2,-0.0030433877364575575,1,0,1,0,10238,-0.26156547369166305,0,2,0,1,0
234077,1,0,1,1,1,3,-0.04484662237744934,0,1,1,1,10238,-1.3980811239578714,0,1,1,0,0
220413,2,0,0,2,0,2,1.138668256798625,1,1,1,1,32765,-1.3980811239578714,0,4,0,2,0
708052,3,0,0,3,0,0,-0.37380696268954106,1,0,0,1,10238,-0.26156547369166305,0,3,0,3,0
470782,1,1,0,1,0,0,-0.8171383749409968,1,1,1,1,10238,0.11727307639707303,0,1,0,3,0
347235,0,0,0,0,0,1,-2.6698837357124954,0,1,0,0,10238,0.8749501765745452,0,0,0,0,1
46195,2,1,0,2,2,2,1.829545515489089,1,0,0,1,10238,0.11727307639707303,0,2,3,0,0
392766,3,0,0,3,0,2,1.4841035911465892,1,1,0,1,32765,0.11727307639707303,0,7,2,0,0
617236,3,1,0,2,0,3,-1.5564356030795456,1,1,1,1,10238,0.49611162648580914,1,3,1,3,0
397198,1,1,0,0,2,2,-0.543295055228728,1,1,0,0,10238,1.2537887266632812,0,0,0,0,1
142274,3,1,0,2,2,2,0.1710286418563714,1,1,1,1,10238,0.11727307639707303,0,1,1,2,0
788520,1,0,0,1,0,2,1.261453712449186,1,1,0,1,10238,0.11727307639707303,0,0,1,0,0
228270,3,0,0,3,0,2,0.8395081643198937,0,0,1,1,32765,-2.5345967742240796,0,2,1,1,0
441183,1,0,0,1,0,0,0.48270564369781094,1,1,0,1,10238,-1.0192425738691353,1,0,1,1,0
172025,1,0,1,0,1,3,-0.19738792038417724,1,1,0,1,10238,0.49611162648580914,0,0,0,0,0
973588,2,0,0,2,2,2,1.5965425398167692,1,0,0,0,10238,0.11727307639707303,0,1,0,0,0
920305,2,0,0,0,2,2,1.7827831837200616,1,0,0,1,92101,0.11727307639707303,0,0,0,0,0
479156,3,1,0,1,2,2,0.9000981830795531,1,1,1,1,32765,-1.0192425738691353,0,4,1,3,0
72382,2,1,0,2,0,3,-0.6824593110112909,0,1,0,1,10238,0.8749501765745452,0,0,0,1,0
532542,0,1,0,0,1,1,-2.650332438304906,1,1,0,0,21217,0.002486210617670396,0,0,0,0,1
420705,2,0,0,2,0,3,-0.7592521862871796,0,1,0,0,10238,2.0114658268407535,0,1,0,1,0
683632,3,1,0,3,1,0,-0.6361292474702317,0,1,1,1,32765,-1.0192425738691353,0,10,1,5,0
934994,2,0,0,2,0,2,-0.0030433877364575575,1,1,1,1,10238,-0.6404040237803992,0,2,1,0,0
559747,0,1,0,0,0,1,-0.0030433877364575575,0,1,0,0,10238,1.6326272767520174,0,0,0,0,1
345626,1,1,0,1,0,1,-1.7111186878030795,0,1,0,0,10238,1.2537887266632812,0,0,0,1,1
199651,0,1,0,0,0,3,-1.15048716660206,1,1,0,1,32765,0.002486210617670396,0,0,0,0,1
698069,1,0,0,1,2,0,1.828405554214834,1,1,0,0,92101,0.8749501765745452,0,0,0,1,1
427399,3,0,0,3,0,2,0.3785079836020028,1,1,1,1,32765,-1.3980811239578714,1,11,1,0,0
208179,2,1,0,2,2,2,1.4088320961744396,1,1,1,1,32765,-1.0192425738691353,0,4,2,0,0
144092,2,0,0,0,0,0,1.2294134592655206,0,1,0,0,21217,1.2537887266632812,0,0,0,0,1
806915,2,1,0,2,2,2,0.5060803851075123,1,0,0,0,10238,1.6326272767520174,0,0,0,1,0
746285,3,1,0,3,2,2,0.3216912448206359,1,0,1,1,32765,-1.3980811239578714,0,11,2,0,0
267864,1,0,1,1,0,3,-0.0030433877364575575,0,1,0,0,32765,0.11727307639707303,0,1,0,0,1
16453,3,0,0,0,1,3,0.4612511774245962,0,1,1,0,92101,0.49611162648580914,0,0,0,0,1
909598,1,1,0,1,1,1,-2.4339384275620297,0,1,0,0,10238,0.49611162648580914,0,3,1,1,0
874042,0,0,0,0,0,1,-1.759127714122334,0,1,0,0,10238,1.6326272767520174,0,0,0,0,0
395393,2,0,0,1,1,2,0.2442483389506397,1,1,0,0,32765,-0.6404040237803992,0,2,0,0,0
866220,1,0,0,1,0,2,0.3834004848483856,1,1,0,1,10238,0.11727307639707303,0,1,0,1,0
566194,0,1,0,0,0,1,-1.7087832199151185,1,1,0,0,10238,1.2537887266632812,1,0,0,0,0
713543,0,1,0,0,0,0,0.09272181541777894,1,1,0,0,10238,0.8749501765745452,0,0,0,0,1
261544,3,0,0,3,2,2,0.8354854499690179,1,0,1,1,10238,-0.26156547369166305,1,1,1,1,0
